Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE,OUTCOME
1729641,Euro,2025-05-17,1900-01-01 23:38:00,Turquia,Itália,0,3,3,2.62,2.7,2.7,2.62,2.62,3.3,2.7,0-3,9.0,2025-05-17 23:34:00,23,38,0.5053593179049939,0
1729648,Euro,2025-05-17,1900-01-01 23:41:00,Croácia,Inglaterra,1,3,4,2.75,2.45,2.75,2.45,2.75,3.5,2.45,1-3,6.5,2025-05-17 23:34:00,23,41,0.4789473684210527,0
1729656,Euro,2025-05-17,1900-01-01 23:44:00,Hungria,Espanha,1,1,2,2.5,2.8,2.5,2.8,2.8,3.5,2.5,1-1,7.0,2025-05-17 23:34:00,23,44,0.47945205479452063,1
1729663,Euro,2025-05-17,1900-01-01 23:47:00,Ucrânia,República Tcheca,0,1,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-1,9.0,2025-05-17 23:34:00,23,47,0.520855475565003,0
1729670,Euro,2025-05-17,1900-01-01 23:50:00,Inglaterra,Eslováquia,1,0,1,4.0,1.9,4.0,1.9,1.9,3.6,4.0,1-0,7.0,2025-05-17 23:34:00,23,50,0.6310679611650486,2
1729677,Euro,2025-05-17,1900-01-01 23:53:00,Dinamarca,Espanha,0,0,0,2.62,2.6,2.62,2.6,2.6,3.5,2.62,0-0,7.5,2025-05-17 23:34:00,23,53,0.5013954230125189,1
1729684,Euro,2025-05-17,1900-01-01 23:56:00,Ucrânia,Escócia,0,2,2,2.75,2.5,2.75,2.5,2.5,3.4,2.75,0-2,7.5,2025-05-17 23:34:00,23,56,0.5171890798786655,0
1729418,Euro,2025-05-17,1900-01-01 22:02:00,Dinamarca,França,2,3,5,2.8,2.5,2.8,2.5,2.8,3.5,2.5,2-3,7.5,2025-05-17 23:34:00,22,2,0.47945205479452063,0
1729425,Euro,2025-05-17,1900-01-01 22:05:00,República Tcheca,Bélgica,3,2,5,2.7,2.62,2.7,2.62,2.7,3.3,2.62,3-2,8.5,2025-05-17 23:34:00,22,5,0.49464068209500606,2
1729432,Euro,2025-05-17,1900-01-01 22:08:00,Sérvia,Turquia,0,1,1,3.0,2.5,3.0,2.5,2.5,3.2,3.0,0-1,10.0,2025-05-17 23:34:00,22,8,0.5318725099601593,0
1729439,Euro,2025-05-17,1900-01-01 22:11:00,Inglaterra,Países Baixos,1,0,1,3.2,2.15,3.2,2.15,2.15,3.6,3.2,1-0,6.0,2025-05-17 23:34:00,22,11,0.5723029839326702,2
1729446,Euro,2025-05-17,1900-01-01 22:14:00,Croácia,Hungria,2,2,4,2.3,3.1,2.3,3.1,2.3,3.4,3.1,2-2,8.0,2025-05-17 23:34:00,22,14,0.5533542565712045,1
1729452,Euro,2025-05-17,1900-01-01 22:17:00,Inglaterra,França,1,2,3,2.45,2.75,2.75,2.45,2.45,3.6,2.75,1-2,6.0,2025-05-17 23:34:00,22,17,0.5212118236276146,0
1729460,Euro,2025-05-17,1900-01-01 22:20:00,Geórgia,Alemanha,0,0,0,2.15,3.3,2.15,3.3,3.3,3.5,2.15,0-0,7.5,2025-05-17 23:34:00,22,20,0.423098968284295,1
1729466,Euro,2025-05-17,1900-01-01 22:23:00,Eslováquia,Albânia,0,0,0,2.75,2.7,2.75,2.7,2.7,3.2,2.75,0-0,10.0,2025-05-17 23:34:00,22,23,0.5032173738186205,1
1729474,Euro,2025-05-17,1900-01-01 22:26:00,Ucrânia,Dinamarca,0,4,4,2.7,2.62,2.7,2.62,2.7,3.3,2.62,0-4,8.5,2025-05-17 23:34:00,22,26,0.49464068209500606,0
1729479,Euro,2025-05-17,1900-01-01 22:29:00,República Tcheca,Alemanha,2,0,2,2.45,2.9,2.45,2.9,2.9,3.3,2.45,2-0,8.5,2025-05-17 23:34:00,22,29,0.47001211631663975,2
1729487,Euro,2025-05-17,1900-01-01 22:32:00,Países Baixos,Sérvia,1,0,1,3.0,2.4,3.0,2.4,2.4,3.4,3.0,1-0,7.5,2025-05-17 23:34:00,22,32,0.5399061032863849,2
1729495,Euro,2025-05-17,1900-01-01 22:35:00,Áustria,Eslovênia,1,1,2,3.2,2.35,3.2,2.35,2.35,3.2,3.2,1-1,10.0,2025-05-17 23:34:00,22,35,0.5537974683544303,1
1729502,Euro,2025-05-17,1900-01-01 22:38:00,Itália,República Tcheca,2,0,2,3.3,2.25,3.3,2.25,2.25,3.25,3.3,2-0,9.0,2025-05-17 23:34:00,22,38,0.5670103092783505,2
1729509,Euro,2025-05-17,1900-01-01 22:41:00,Suíça,Hungria,0,1,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-1,7.5,2025-05-17 23:34:00,22,41,0.5422185430463576,0
1729516,Euro,2025-05-17,1900-01-01 22:44:00,Alemanha,República Tcheca,1,0,1,3.5,2.15,3.5,2.15,2.15,3.4,3.5,1-0,8.5,2025-05-17 23:34:00,22,44,0.5858425285206658,2
1729523,Euro,2025-05-17,1900-01-01 22:47:00,Sérvia,Itália,1,1,2,2.7,2.62,2.7,2.62,2.62,3.3,2.7,1-1,9.0,2025-05-17 23:34:00,22,47,0.5053593179049939,1
1729529,Euro,2025-05-17,1900-01-01 22:50:00,Polônia,Hungria,0,1,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-1,9.0,2025-05-17 23:34:00,22,50,0.520855475565003,0
1729537,Euro,2025-05-17,1900-01-01 22:53:00,Romênia,França,2,0,2,2.25,3.0,2.25,3.0,3.0,3.6,2.25,2-0,6.5,2025-05-17 23:34:00,22,53,0.4473684210526316,2
1729545,Euro,2025-05-17,1900-01-01 22:56:00,Polônia,Sérvia,1,0,1,2.75,2.7,2.75,2.7,2.7,3.2,2.75,1-0,10.0,2025-05-17 23:34:00,22,56,0.5032173738186205,2
1729551,Euro,2025-05-17,1900-01-01 22:59:00,Croácia,Ucrânia,1,0,1,3.2,2.25,3.2,2.25,2.25,3.4,3.2,1-0,7.5,2025-05-17 23:34:00,22,59,0.5627671978235522,2
1729278,Euro,2025-05-17,1900-01-01 21:02:00,Hungria,Portugal,1,0,1,2.5,2.8,2.5,2.8,2.8,3.4,2.5,1-0,8.0,2025-05-17 23:34:00,21,2,0.4796163069544364,2
1729285,Euro,2025-05-17,1900-01-01 21:05:00,Ucrânia,Eslováquia,3,0,3,2.3,3.1,3.1,2.3,2.3,3.4,3.1,3-0,8.0,2025-05-17 23:34:00,21,5,0.5533542565712045,2
1729291,Euro,2025-05-17,1900-01-01 21:08:00,Bélgica,França,0,3,3,2.7,2.55,2.55,2.7,2.7,3.6,2.55,0-3,6.5,2025-05-17 23:34:00,21,8,0.4895287958115183,0
1729299,Euro,2025-05-17,1900-01-01 21:11:00,Romênia,Ucrânia,1,1,2,2.87,2.45,2.87,2.45,2.45,3.5,2.87,1-1,7.5,2025-05-17 23:34:00,21,11,0.5286532951289398,1
1729305,Euro,2025-05-17,1900-01-01 21:14:00,Turquia,Dinamarca,2,1,3,2.55,2.87,2.87,2.55,2.55,3.25,2.87,2-1,9.0,2025-05-17 23:34:00,21,14,0.520855475565003,2
1729312,Euro,2025-05-17,1900-01-01 21:17:00,Países Baixos,Inglaterra,1,0,1,2.45,2.75,2.45,2.75,2.75,3.6,2.45,1-0,6.0,2025-05-17 23:34:00,21,17,0.4787881763723854,2
1729320,Euro,2025-05-17,1900-01-01 21:20:00,Turquia,Eslováquia,1,2,3,2.2,3.4,3.4,2.2,2.2,3.3,3.4,1-2,9.0,2025-05-17 23:34:00,21,20,0.576271186440678,0
1729326,Euro,2025-05-17,1900-01-01 21:23:00,Países Baixos,Escócia,0,2,2,3.0,2.3,3.0,2.3,2.3,3.6,3.0,0-2,6.5,2025-05-17 23:34:00,21,23,0.548498845265589,0
1729334,Euro,2025-05-17,1900-01-01 21:26:00,Geórgia,França,0,4,4,3.4,2.1,3.4,2.1,3.4,3.5,2.1,0-4,7.0,2025-05-17 23:34:00,21,26,0.41379310344827597,0
1729340,Euro,2025-05-17,1900-01-01 21:29:00,Romênia,Hungria,1,0,1,2.75,2.55,2.75,2.55,2.55,3.4,2.75,1-0,7.5,2025-05-17 23:34:00,21,29,0.5135823429541597,2
1729348,Euro,2025-05-17,1900-01-01 21:32:00,Inglaterra,Bélgica,2,0,2,3.1,2.25,3.1,2.25,2.25,3.6,3.1,2-0,6.5,2025-05-17 23:34:00,21,32,0.5583190394511148,2
1729355,Euro,2025-05-17,1900-01-01 21:35:00,Alemanha,França,0,1,1,2.7,2.5,2.7,2.5,2.5,3.6,2.7,0-1,6.5,2025-05-17 23:34:00,21,35,0.5141342756183745,0
1729362,Euro,2025-05-17,1900-01-01 21:38:00,Turquia,Hungria,0,1,1,3.1,2.4,3.1,2.4,2.4,3.25,3.1,0-1,9.0,2025-05-17 23:34:00,21,38,0.5449338336954375,0
1729369,Euro,2025-05-17,1900-01-01 21:41:00,Polônia,Dinamarca,2,2,4,2.75,2.62,2.75,2.62,2.75,3.25,2.62,2-2,9.0,2025-05-17 23:34:00,21,41,0.49143262698975976,1
1729376,Euro,2025-05-17,1900-01-01 21:44:00,Hungria,Ucrânia,2,1,3,2.37,3.0,3.0,2.37,2.37,3.3,3.0,2-1,8.5,2025-05-17 23:34:00,21,44,0.5418629938383472,2
1729383,Euro,2025-05-17,1900-01-01 21:47:00,Sérvia,Inglaterra,0,0,0,2.45,2.9,2.45,2.9,2.9,3.4,2.45,0-0,7.5,2025-05-17 23:34:00,21,47,0.4697568689464321,1
1729390,Euro,2025-05-17,1900-01-01 21:50:00,Ucrânia,Países Baixos,2,2,4,2.7,2.55,2.7,2.55,2.7,3.5,2.55,2-2,7.0,2025-05-17 23:34:00,21,50,0.4896080760095012,1
1729397,Euro,2025-05-17,1900-01-01 21:53:00,Albânia,Inglaterra,4,0,4,3.1,2.3,3.1,2.3,3.1,3.4,2.3,4-0,8.5,2025-05-17 23:34:00,21,53,0.4466457434287955,2
1729404,Euro,2025-05-17,1900-01-01 21:56:00,Itália,Portugal,0,0,0,2.75,2.55,2.75,2.55,2.55,3.4,2.75,0-0,7.5,2025-05-17 23:34:00,21,56,0.5135823429541597,1
1729411,Euro,2025-05-17,1900-01-01 21:59:00,Turquia,Geórgia,0,1,1,3.6,2.1,3.6,2.1,2.1,3.3,3.6,0-1,9.0,2025-05-17 23:34:00,21,59,0.5938566552901022,0
1730112,Copa,2025-05-17,1900-01-01 03:01:00,Tunísia,Arábia Saudita,0,1,1,3.1,2.25,3.1,2.25,2.25,3.5,3.1,0-1,7.0,2025-05-17 23:36:00,3,1,0.5578793774319065,0
1730120,Copa,2025-05-17,1900-01-01 03:04:00,Brasil,Austrália,0,0,0,4.2,1.83,4.2,1.83,1.83,3.8,4.2,0-0,6.5,2025-05-17 23:36:00,3,4,0.647156862745098,1
1730126,Copa,2025-05-17,1900-01-01 03:07:00,Tunísia,França,1,0,1,2.1,3.4,2.1,3.4,3.4,3.5,2.1,1-0,7.0,2025-05-17 23:36:00,3,7,0.41379310344827597,2
1730135,Copa,2025-05-17,1900-01-01 03:10:00,Espanha,Inglaterra,1,4,5,2.5,2.7,2.5,2.7,2.5,3.6,2.7,1-4,6.5,2025-05-17 23:36:00,3,10,0.5141342756183745,0
1730140,Copa,2025-05-17,1900-01-01 03:13:00,Brasil,Croácia,2,1,3,2.15,3.4,3.4,2.15,2.15,3.5,3.4,2-1,8.0,2025-05-17 23:36:00,3,13,0.5818215821956236,2
1730147,Copa,2025-05-17,1900-01-01 03:16:00,Polônia,Costa Rica,0,0,0,3.5,2.1,3.5,2.1,2.1,3.5,3.5,0-0,7.5,2025-05-17 23:36:00,3,16,0.590909090909091,1
1730153,Copa,2025-05-17,1900-01-01 03:19:00,França,Tunísia,1,0,1,4.2,1.85,4.2,1.85,1.85,3.6,4.2,1-0,7.5,2025-05-17 23:36:00,3,19,0.6431472081218275,2
1730163,Copa,2025-05-17,1900-01-01 03:22:00,Gana,EUA,0,1,1,2.62,2.75,2.62,2.75,2.75,3.25,2.62,0-1,9.0,2025-05-17 23:36:00,3,22,0.49143262698975976,0
1730168,Copa,2025-05-17,1900-01-01 03:25:00,Brasil,Marrocos,1,1,2,4.0,1.9,4.0,1.9,1.9,3.6,4.0,1-1,7.0,2025-05-17 23:36:00,3,25,0.6310679611650486,1
1730175,Copa,2025-05-17,1900-01-01 03:28:00,França,Costa Rica,1,2,3,1.8,4.33,4.33,1.8,1.8,3.75,4.33,1-2,7.0,2025-05-17 23:36:00,3,28,0.6541104234686419,0
1730184,Copa,2025-05-17,1900-01-01 03:31:00,Países Baixos,Alemanha,2,1,3,2.5,2.75,2.75,2.5,2.5,3.5,2.75,2-1,7.0,2025-05-17 23:36:00,3,31,0.5173267326732675,2
1730188,Copa,2025-05-17,1900-01-01 03:34:00,México,França,2,1,3,3.0,2.35,2.35,3.0,3.0,3.5,2.35,2-1,7.0,2025-05-17 23:36:00,3,34,0.4558680892337536,2
1729974,Copa,2025-05-17,1900-01-01 02:01:00,Países Baixos,México,1,0,1,3.2,2.25,3.2,2.25,2.25,3.4,3.2,1-0,7.5,2025-05-17 23:36:00,2,1,0.5627671978235522,2
1729981,Copa,2025-05-17,1900-01-01 02:04:00,Canadá,Argentina,1,0,1,2.15,3.3,2.15,3.3,3.3,3.5,2.15,1-0,7.5,2025-05-17 23:36:00,2,4,0.423098968284295,2
1729985,Copa,2025-05-17,1900-01-01 02:07:00,Alemanha,Croácia,1,0,1,3.1,2.35,3.1,2.35,2.35,3.4,3.1,1-0,8.0,2025-05-17 23:36:00,2,7,0.5493898895990703,2
1729993,Copa,2025-05-17,1900-01-01 02:10:00,Inglaterra,Arábia Saudita,2,1,3,1.76,4.5,4.5,1.76,1.76,3.8,4.5,2-1,6.5,2025-05-17 23:36:00,2,10,0.6641856944619653,2
1729999,Copa,2025-05-17,1900-01-01 02:13:00,Suíça,México,2,3,5,2.37,3.0,2.37,3.0,2.37,3.4,3.0,2-3,7.5,2025-05-17 23:36:00,2,13,0.5422185430463576,0
1730008,Copa,2025-05-17,1900-01-01 02:16:00,Gana,Coreia do Sul,2,2,4,2.35,3.0,2.35,3.0,2.35,3.4,3.0,2-2,7.5,2025-05-17 23:36:00,2,16,0.5437797147385103,1
1730014,Copa,2025-05-17,1900-01-01 02:19:00,Brasil,Costa Rica,2,2,4,1.76,4.5,1.76,4.5,1.76,3.8,4.5,2-2,7.0,2025-05-17 23:36:00,2,19,0.6641856944619653,1
1730022,Copa,2025-05-17,1900-01-01 02:22:00,Espanha,Irã,2,0,2,4.2,1.8,4.2,1.8,1.8,3.8,4.2,2-0,6.5,2025-05-17 23:36:00,2,22,0.650197628458498,2
1730028,Copa,2025-05-17,1900-01-01 02:25:00,Camarões,Marrocos,0,2,2,2.7,2.6,2.7,2.6,2.6,3.5,2.7,0-2,7.0,2025-05-17 23:36:00,2,25,0.5068439577630035,0
1730034,Copa,2025-05-17,1900-01-01 02:28:00,Japão,Senegal,0,4,4,2.75,2.7,2.75,2.7,2.75,3.2,2.7,0-4,10.0,2025-05-17 23:36:00,2,28,0.49678262618137947,0
1730041,Copa,2025-05-17,1900-01-01 02:31:00,Equador,México,1,1,2,2.75,2.5,2.75,2.5,2.5,3.4,2.75,1-1,7.5,2025-05-17 23:36:00,2,31,0.5171890798786655,1
1730051,Copa,2025-05-17,1900-01-01 02:34:00,Irã,Alemanha,1,2,3,3.4,2.1,2.1,3.4,3.4,3.6,2.1,1-2,6.5,2025-05-17 23:36:00,2,34,0.413140311804009,0
1730060,Copa,2025-05-17,1900-01-01 02:37:00,Senegal,França,1,1,2,2.45,2.9,2.45,2.9,2.9,3.3,2.45,1-1,8.5,2025-05-17 23:36:00,2,37,0.47001211631663975,1
1730065,Copa,2025-05-17,1900-01-01 02:40:00,Austrália,Tunísia,1,1,2,2.87,2.4,2.87,2.4,2.4,3.5,2.87,1-1,7.0,2025-05-17 23:36:00,2,40,0.5324675324675325,1
1730069,Copa,2025-05-17,1900-01-01 02:43:00,Irã,Sérvia,1,1,2,2.4,3.0,2.4,3.0,3.0,3.3,2.4,1-1,8.5,2025-05-17 23:36:00,2,43,0.460431654676259,1
1730079,Copa,2025-05-17,1900-01-01 02:46:00,Países Baixos,Marrocos,4,1,5,2.1,3.5,2.1,3.5,2.1,3.5,3.5,4-1,7.5,2025-05-17 23:36:00,2,46,0.590909090909091,2
1730084,Copa,2025-05-17,1900-01-01 02:49:00,Sérvia,Gana,1,0,1,3.3,2.25,3.3,2.25,2.25,3.3,3.3,1-0,9.0,2025-05-17 23:36:00,2,49,0.5673076923076923,2
1730091,Copa,2025-05-17,1900-01-01 02:52:00,Japão,Suíça,2,1,3,2.7,2.62,2.62,2.7,2.7,3.3,2.62,2-1,8.5,2025-05-17 23:36:00,2,52,0.49464068209500606,2
1730098,Copa,2025-05-17,1900-01-01 02:55:00,Espanha,França,0,1,1,2.7,2.5,2.7,2.5,2.5,3.6,2.7,0-1,6.5,2025-05-17 23:36:00,2,55,0.5141342756183745,0
1730107,Copa,2025-05-17,1900-01-01 02:58:00,Camarões,Qatar,2,1,3,2.4,2.87,2.87,2.4,2.4,3.5,2.87,2-1,7.0,2025-05-17 23:36:00,2,58,0.5324675324675325,2
1729834,Copa,2025-05-17,1900-01-01 01:01:00,Argentina,Tunísia,0,1,1,4.0,1.9,4.0,1.9,1.9,3.6,4.0,0-1,7.5,2025-05-17 23:36:00,1,1,0.6310679611650486,0
1729841,Copa,2025-05-17,1900-01-01 01:04:00,Canadá,Equador,0,1,1,2.6,2.7,2.6,2.7,2.7,3.4,2.6,0-1,7.5,2025-05-17 23:36:00,1,4,0.49321086261980834,0
1729847,Copa,2025-05-17,1900-01-01 01:07:00,Suíça,Países Baixos,2,2,4,2.6,2.62,2.6,2.62,2.6,3.5,2.62,2-2,7.5,2025-05-17 23:36:00,1,7,0.5013954230125189,1
1729852,Copa,2025-05-17,1900-01-01 01:10:00,México,Coreia do Sul,1,3,4,2.15,3.4,2.15,3.4,2.15,3.4,3.4,1-3,8.0,2025-05-17 23:36:00,1,10,0.5811688311688311,0
1729860,Copa,2025-05-17,1900-01-01 01:13:00,Tunísia,Austrália,0,1,1,2.87,2.4,2.87,2.4,2.4,3.5,2.87,0-1,7.0,2025-05-17 23:36:00,1,13,0.5324675324675325,0
1729867,Copa,2025-05-17,1900-01-01 01:16:00,Marrocos,Canadá,1,1,2,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-1,8.0,2025-05-17 23:36:00,1,16,0.5533542565712045,1
1729874,Copa,2025-05-17,1900-01-01 01:19:00,Portugal,Senegal,1,0,1,3.1,2.35,3.1,2.35,2.35,3.4,3.1,1-0,8.0,2025-05-17 23:36:00,1,19,0.5493898895990703,2
1729879,Copa,2025-05-17,1900-01-01 01:22:00,França,Equador,2,0,2,3.6,2.0,3.6,2.0,2.0,3.6,3.6,2-0,7.0,2025-05-17 23:36:00,1,22,0.6052631578947368,2
1729890,Copa,2025-05-17,1900-01-01 01:25:00,Inglaterra,Argentina,2,1,3,2.37,2.9,2.9,2.37,2.37,3.5,2.9,2-1,7.0,2025-05-17 23:36:00,1,25,0.5366340153250652,2
1729897,Copa,2025-05-17,1900-01-01 01:28:00,Uruguai,México,2,3,5,2.37,3.0,2.37,3.0,2.37,3.4,3.0,2-3,7.5,2025-05-17 23:36:00,1,28,0.5422185430463576,0
1729901,Copa,2025-05-17,1900-01-01 01:31:00,Tunísia,Polônia,1,0,1,2.55,2.8,2.55,2.8,2.8,3.4,2.55,1-0,8.0,2025-05-17 23:36:00,1,31,0.4832214765100671,2
1729911,Copa,2025-05-17,1900-01-01 01:34:00,França,Canadá,0,0,0,4.2,1.85,4.2,1.85,1.85,3.6,4.2,0-0,7.5,2025-05-17 23:36:00,1,34,0.6431472081218275,1
1729915,Copa,2025-05-17,1900-01-01 01:37:00,Austrália,Suíça,1,2,3,2.87,2.4,2.4,2.87,2.87,3.5,2.4,1-2,7.0,2025-05-17 23:36:00,1,37,0.4675324675324675,0
1729923,Copa,2025-05-17,1900-01-01 01:40:00,México,Inglaterra,2,1,3,3.0,2.35,2.35,3.0,3.0,3.5,2.35,2-1,7.0,2025-05-17 23:36:00,1,40,0.4558680892337536,2
1729929,Copa,2025-05-17,1900-01-01 01:43:00,Portugal,País de Gales,3,2,5,2.05,3.6,2.05,3.6,2.05,3.5,3.6,3-2,7.5,2025-05-17 23:36:00,1,43,0.5998895231080832,2
1729938,Copa,2025-05-17,1900-01-01 01:46:00,Suíça,Camarões,0,1,1,3.4,2.1,3.4,2.1,2.1,3.6,3.4,0-1,7.0,2025-05-17 23:36:00,1,46,0.5868596881959911,0
1729943,Copa,2025-05-17,1900-01-01 01:49:00,Arábia Saudita,Irã,0,2,2,2.87,2.4,2.87,2.4,2.4,3.6,2.87,0-2,6.5,2025-05-17 23:36:00,1,49,0.5327146171693736,0
1729955,Copa,2025-05-17,1900-01-01 01:52:00,Canadá,Gana,4,0,4,2.5,2.8,2.5,2.8,2.5,3.4,2.8,4-0,7.5,2025-05-17 23:36:00,1,52,0.5203836930455635,2
1729959,Copa,2025-05-17,1900-01-01 01:55:00,Tunísia,Dinamarca,5,2,7,3.0,2.35,3.0,2.35,3.0,3.5,2.35,5-2,7.0,2025-05-17 23:36:00,1,55,0.4558680892337536,2
1729968,Copa,2025-05-17,1900-01-01 01:58:00,Coreia do Sul,Espanha,1,4,5,3.3,2.15,3.3,2.15,3.3,3.6,2.15,1-4,7.0,2025-05-17 23:36:00,1,58,0.42251544076361597,0
1729695,Copa,2025-05-17,1900-01-01 00:01:00,Japão,França,2,0,2,2.25,3.25,2.25,3.25,3.25,3.4,2.25,2-0,8.0,2025-05-17 23:36:00,0,1,0.4346468044209515,2
1729700,Copa,2025-05-17,1900-01-01 00:04:00,México,EUA,0,1,1,3.0,2.5,3.0,2.5,2.5,3.2,3.0,0-1,10.0,2025-05-17 23:36:00,0,4,0.5318725099601593,0
1729707,Copa,2025-05-17,1900-01-01 00:07:00,Bélgica,Croácia,2,3,5,2.35,3.1,2.35,3.1,2.35,3.3,3.1,2-3,9.0,2025-05-17 23:36:00,0,7,0.5489711119905025,0
1729716,Copa,2025-05-17,1900-01-01 00:10:00,EUA,País de Gales,0,0,0,3.4,2.25,3.4,2.25,2.25,3.2,3.4,0-0,10.0,2025-05-17 23:36:00,0,10,0.5715118538670811,1
1729722,Copa,2025-05-17,1900-01-01 00:13:00,Camarões,Países Baixos,1,0,1,2.25,3.1,2.25,3.1,3.1,3.5,2.25,1-0,7.0,2025-05-17 23:36:00,0,13,0.44212062256809337,2
1729729,Copa,2025-05-17,1900-01-01 00:16:00,Costa Rica,Sérvia,2,2,4,2.9,2.5,2.9,2.5,2.9,3.25,2.5,2-2,9.0,2025-05-17 23:36:00,0,16,0.47379032258064524,1
1729736,Copa,2025-05-17,1900-01-01 00:19:00,França,Brasil,0,1,1,2.7,2.5,2.7,2.5,2.5,3.6,2.7,0-1,6.5,2025-05-17 23:36:00,0,19,0.5141342756183745,0
1729741,Copa,2025-05-17,1900-01-01 00:22:00,Bélgica,México,1,2,3,2.2,3.3,3.3,2.2,2.2,3.4,3.3,1-2,8.0,2025-05-17 23:36:00,0,22,0.5720338983050847,0
1729747,Copa,2025-05-17,1900-01-01 00:25:00,País de Gales,Alemanha,1,2,3,3.1,2.3,2.3,3.1,3.1,3.5,2.3,1-2,7.5,2025-05-17 23:36:00,0,25,0.44621590472531686,0
1729755,Copa,2025-05-17,1900-01-01 00:28:00,Bélgica,Argentina,1,1,2,2.75,2.55,2.75,2.55,2.55,3.4,2.75,1-1,7.5,2025-05-17 23:36:00,0,28,0.5135823429541597,1
1729762,Copa,2025-05-17,1900-01-01 00:31:00,Países Baixos,Brasil,3,1,4,2.75,2.45,2.75,2.45,2.75,3.5,2.45,3-1,6.5,2025-05-17 23:36:00,0,31,0.4789473684210527,2
1729771,Copa,2025-05-17,1900-01-01 00:34:00,Gana,Dinamarca,1,3,4,2.87,2.4,2.87,2.4,2.87,3.5,2.4,1-3,7.0,2025-05-17 23:36:00,0,34,0.4675324675324675,0
1729775,Copa,2025-05-17,1900-01-01 00:37:00,França,Espanha,0,0,0,2.87,2.37,2.87,2.37,2.37,3.6,2.87,0-0,6.5,2025-05-17 23:36:00,0,37,0.5350659824903861,1
1729784,Copa,2025-05-17,1900-01-01 00:40:00,País de Gales,Irã,2,1,3,2.2,3.25,3.25,2.2,2.2,3.5,3.25,2-1,7.5,2025-05-17 23:36:00,0,40,0.5700667302192565,2
1729790,Copa,2025-05-17,1900-01-01 00:43:00,Qatar,Senegal,1,0,1,2.5,2.9,2.5,2.9,2.9,3.25,2.5,1-0,9.0,2025-05-17 23:36:00,0,43,0.47379032258064524,2
1729797,Copa,2025-05-17,1900-01-01 00:46:00,Brasil,Polônia,2,3,5,2.02,3.6,2.02,3.6,2.02,3.6,3.6,2-3,7.0,2025-05-17 23:36:00,0,46,0.6034031413612565,0
1729808,Copa,2025-05-17,1900-01-01 00:49:00,Camarões,Japão,1,1,2,2.7,2.6,2.7,2.6,2.6,3.4,2.7,1-1,8.0,2025-05-17 23:36:00,0,49,0.5067891373801916,1
1729813,Copa,2025-05-17,1900-01-01 00:52:00,Irã,Inglaterra,2,0,2,1.98,3.6,1.98,3.6,3.6,3.6,1.98,2-0,6.5,2025-05-17 23:36:00,0,52,0.3928571428571429,2
1729820,Copa,2025-05-17,1900-01-01 00:55:00,Croácia,Bélgica,2,0,2,2.7,2.62,2.7,2.62,2.62,3.3,2.7,2-0,9.0,2025-05-17 23:36:00,0,55,0.5053593179049939,2
1729824,Copa,2025-05-17,1900-01-01 00:58:00,Equador,Países Baixos,3,2,5,2.8,2.5,2.8,2.5,2.8,3.5,2.5,3-2,7.0,2025-05-17 23:36:00,0,58,0.47945205479452063,2
1729554,Copa,2025-05-17,1900-01-01 23:01:00,Costa Rica,Croácia,2,0,2,2.3,3.1,2.3,3.1,3.1,3.4,2.3,2-0,8.5,2025-05-17 23:36:00,23,1,0.4466457434287955,2
1729562,Copa,2025-05-17,1900-01-01 23:04:00,Alemanha,Uruguai,2,0,2,3.1,2.25,3.1,2.25,2.25,3.5,3.1,2-0,7.0,2025-05-17 23:36:00,23,4,0.5578793774319065,2
1729569,Copa,2025-05-17,1900-01-01 23:07:00,Marrocos,Dinamarca,2,1,3,2.75,2.5,2.5,2.75,2.75,3.5,2.5,2-1,7.0,2025-05-17 23:36:00,23,7,0.48267326732673277,2
1729576,Copa,2025-05-17,1900-01-01 23:10:00,Costa Rica,Países Baixos,1,1,2,2.2,3.2,2.2,3.2,3.2,3.5,2.2,1-1,7.0,2025-05-17 23:36:00,23,10,0.43253662297609874,1
1729585,Copa,2025-05-17,1900-01-01 23:13:00,Arábia Saudita,Portugal,2,2,4,3.25,2.15,3.25,2.15,3.25,3.6,2.15,2-2,6.5,2025-05-17 23:36:00,23,13,0.4250780437044745,1
1729590,Copa,2025-05-17,1900-01-01 23:16:00,França,Gana,2,0,2,4.0,1.9,4.0,1.9,1.9,3.6,4.0,2-0,7.0,2025-05-17 23:36:00,23,16,0.6310679611650486,2
1729599,Copa,2025-05-17,1900-01-01 23:19:00,Qatar,Argentina,2,3,5,3.3,2.15,3.3,2.15,3.3,3.5,2.15,2-3,7.5,2025-05-17 23:36:00,23,19,0.423098968284295,0
1729604,Copa,2025-05-17,1900-01-01 23:22:00,Irã,Dinamarca,0,1,1,2.2,3.1,2.2,3.1,3.1,3.6,2.2,0-1,6.5,2025-05-17 23:36:00,23,22,0.43745173745173743,0
